Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
2132525;20;01/09/2014 08:20;Regionale;VIA FLAMINIA;da specificare;;;;interno galleria dir. Roma;Veicolo in marcia contro ostacolo accidentale;Galleria illuminata;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;1;12.47185;41.94192;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2132600;4;01/09/2014 00:20;Provinciale entro l'abitato;VIA NOMENTANA;all'intersezione con;VIA DIEGO FABBRI;VIA DIEGO FABBRI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;1;0;0;3;12.56472;41.94391;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2132600;4;01/09/2014 00:20;Provinciale entro l'abitato;VIA NOMENTANA;all'intersezione con;VIA DIEGO FABBRI;VIA DIEGO FABBRI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;1;0;0;3;12.56472;41.94391;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Utilizzato;Inesploso
2132600;4;01/09/2014 00:20;Provinciale entro l'abitato;VIA NOMENTANA;all'intersezione con;VIA DIEGO FABBRI;VIA DIEGO FABBRI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;1;0;0;3;12.56472;41.94391;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Utilizzato;Inesploso
2132600;4;01/09/2014 00:20;Provinciale entro l'abitato;VIA NOMENTANA;all'intersezione con;VIA DIEGO FABBRI;VIA DIEGO FABBRI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;1;0;0;3;12.56472;41.94391;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;Non accertato;
2132679;7;01/09/2014 10:45;Strada Urbana;VIA DEL CAMPO;in corrispondenza;;del civico n.;45;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.57806;41.87706;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
2132679;7;01/09/2014 10:45;Strada Urbana;VIA DEL CAMPO;in corrispondenza;;del civico n.;45;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.57806;41.87706;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
2132684;12;01/09/2014 09:50;Strada Urbana;VIALE DEGLI EROI DI CEFALONIA;in prossimità;;del civico n.;149;;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.43809;41.7814;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;
2132684;12;01/09/2014 09:50;Strada Urbana;VIALE DEGLI EROI DI CEFALONIA;in prossimità;;del civico n.;149;;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.43809;41.7814;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesploso
2132743;2;01/09/2014 09:00;Strada Urbana;VIALE DEL MURO TORTO;in prossimità;;del palo luce n.;9;;Infortunio per sola frenata improvvisa;Curva a visuale libera;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Intenso;Buona;Ore Diurne;1;0;0;0;12.49467;41.91106;-1;1;Ciclomotore;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;
