Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
2149961;19;01/10/2014 20:40;Strada Urbana;VIA PIETRO BEMBO;all'intersezione con;VIA GIOVANNI D'ANDREA;VIA GIOVANNI D'ANDREA;;;Veicolo in marcia contro ostacolo fisso;Intersezione non regolata/non segnalata;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Assente;Pioggia in atto;Scarso;Sufficiente;Sufficiente;0;0;0;2;12.41367;41.92201;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2149961;19;01/10/2014 20:40;Strada Urbana;VIA PIETRO BEMBO;all'intersezione con;VIA GIOVANNI D'ANDREA;VIA GIOVANNI D'ANDREA;;;Veicolo in marcia contro ostacolo fisso;Intersezione non regolata/non segnalata;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Assente;Pioggia in atto;Scarso;Sufficiente;Sufficiente;0;0;0;2;12.41367;41.92201;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
2157427;10;01/10/2014 07:40;Strada Urbana;VIA DEL FOSSO DELL'ACQUA MARIANA;all'intersezione con;VIA TORTORA;VIA TORTORA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;12.60419;41.81889;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente
2157427;10;01/10/2014 07:40;Strada Urbana;VIA DEL FOSSO DELL'ACQUA MARIANA;all'intersezione con;VIA TORTORA;VIA TORTORA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;12.60419;41.81889;-1;2;Velocipede;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Esente;
2157505;6;01/10/2014 09:00;Strada Urbana;VIALE DELLA VENEZIA GIULIA;all'intersezione con;VIA TEODORO MAYER;VIA TEODORO MAYER;;;Tamponamento;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.54954;41.89588;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
2157505;6;01/10/2014 09:00;Strada Urbana;VIALE DELLA VENEZIA GIULIA;all'intersezione con;VIA TEODORO MAYER;VIA TEODORO MAYER;;;Tamponamento;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.54954;41.89588;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;
2157507;20;01/10/2014 08:50;Strada Urbana;VIALE DI TOR DI QUINTO;da specificare;;;;corsia centrale dir. Roma alt. civ. 151;Tamponamento Multiplo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;7;12.48103;41.9406;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2157507;20;01/10/2014 08:50;Strada Urbana;VIALE DI TOR DI QUINTO;da specificare;;;;corsia centrale dir. Roma alt. civ. 151;Tamponamento Multiplo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;7;12.48103;41.9406;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2157507;20;01/10/2014 08:50;Strada Urbana;VIALE DI TOR DI QUINTO;da specificare;;;;corsia centrale dir. Roma alt. civ. 151;Tamponamento Multiplo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;7;12.48103;41.9406;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
2157507;20;01/10/2014 08:50;Strada Urbana;VIALE DI TOR DI QUINTO;da specificare;;;;corsia centrale dir. Roma alt. civ. 151;Tamponamento Multiplo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;7;12.48103;41.9406;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
