Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
2043890;5;23/06/2014 01:30;Strada Urbana;VIA IGINO GIORDANI;all'intersezione semaforizzata con;VIA DI GROTTA DI GREGNA;VIA DI GROTTA DI GREGNA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;1;12.56507;41.90741;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2050343;6;07/06/2014 02:20;Strada Urbana;VIA DEGLI ANGELI;all'intersezione con;VIA DI TOR PIGNATTARA;VIA DI TOR PIGNATTARA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;5;12.5412;41.87418;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2050343;6;07/06/2014 02:20;Strada Urbana;VIA DEGLI ANGELI;all'intersezione con;VIA DI TOR PIGNATTARA;VIA DI TOR PIGNATTARA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;5;12.5412;41.87418;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Ricoverato;0;NON DECEDUTO;Non accertato;Inesploso
2050343;6;07/06/2014 02:20;Strada Urbana;VIA DEGLI ANGELI;all'intersezione con;VIA DI TOR PIGNATTARA;VIA DI TOR PIGNATTARA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;5;12.5412;41.87418;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;
2050343;6;07/06/2014 02:20;Strada Urbana;VIA DEGLI ANGELI;all'intersezione con;VIA DI TOR PIGNATTARA;VIA DI TOR PIGNATTARA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;5;12.5412;41.87418;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Esente;Inesploso
2050343;6;07/06/2014 02:20;Strada Urbana;VIA DEGLI ANGELI;all'intersezione con;VIA DI TOR PIGNATTARA;VIA DI TOR PIGNATTARA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;5;12.5412;41.87418;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2050343;6;07/06/2014 02:20;Strada Urbana;VIA DEGLI ANGELI;all'intersezione con;VIA DI TOR PIGNATTARA;VIA DI TOR PIGNATTARA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;5;12.5412;41.87418;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
2074268;10;01/06/2014 05:45;Strada Urbana;VIA TARQUINIO COLLATINO;in prossimità;;del civico n.;43;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;2;12.561559;41.8620568;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2074268;10;01/06/2014 05:45;Strada Urbana;VIA TARQUINIO COLLATINO;in prossimità;;del civico n.;43;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;2;12.561559;41.8620568;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2074444;2;01/06/2014 13:05;Strada Urbana;VIALE SOMALIA;in corrispondenza;;del civico n.;92;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;5;12.51587;41.93586;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
