Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
2086191;7;10/07/2014 17:40;Strada Urbana;VIA DELLE ROBINIE;all'intersezione con;VIA TOR DE' SCHIAVI;VIA TOR DE' SCHIAVI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Assente;Pioggia in atto;Scarso;Sufficiente;Ore Diurne;1;0;0;2;12.56325;41.88282;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2086191;7;10/07/2014 17:40;Strada Urbana;VIA DELLE ROBINIE;all'intersezione con;VIA TOR DE' SCHIAVI;VIA TOR DE' SCHIAVI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Assente;Pioggia in atto;Scarso;Sufficiente;Ore Diurne;1;0;0;2;12.56325;41.88282;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2086191;7;10/07/2014 17:40;Strada Urbana;VIA DELLE ROBINIE;all'intersezione con;VIA TOR DE' SCHIAVI;VIA TOR DE' SCHIAVI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Assente;Pioggia in atto;Scarso;Sufficiente;Ore Diurne;1;0;0;2;12.56325;41.88282;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
2091902;15;16/07/2014 18:45;Strada Urbana;VIALE CASTELLO DELLA MAGLIANA;da specificare;;;;rampa accesso Roma/Fiumicino dir Fiumicino;Veicolo in marcia contro ostacolo accidentale;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;1;12.43036;41.83808;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;
2096639;10;01/07/2014 01:10;Strada Urbana;VIA CASILINA;all'intersezione con;VIA MUSSOMELI;VIA MUSSOMELI;;;Veicolo in marcia contro veicolo arresto;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;2;12.67445;41.86384;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2096639;10;01/07/2014 01:10;Strada Urbana;VIA CASILINA;all'intersezione con;VIA MUSSOMELI;VIA MUSSOMELI;;;Veicolo in marcia contro veicolo arresto;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;2;12.67445;41.86384;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2096670;5;01/07/2014 02:00;Strada Urbana;VIA PASQUALE TUOZZI;in prossimità;;del civico n.;130;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Sufficiente;0;0;0;3;12.58232;41.95171;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2096670;5;01/07/2014 02:00;Strada Urbana;VIA PASQUALE TUOZZI;in prossimità;;del civico n.;130;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Sufficiente;0;0;0;3;12.58232;41.95171;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
2096670;5;01/07/2014 02:00;Strada Urbana;VIA PASQUALE TUOZZI;in prossimità;;del civico n.;130;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Sufficiente;0;0;0;3;12.58232;41.95171;-1;2;Autovettura di polizia;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2096677;9;01/07/2014 07:30;Strada Urbana;CIRCONVALLAZIONE APPIA;in prossimità;;del civico n.;108;;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12.51595;41.87619;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;
