Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
5039125;8;01/09/2020 00:15:00;Strada Urbana;VIA MARIO LIZZANI;da specificare;;;;f.c. 79;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;;2;0;0;0;12.5708;41.8684;-1;1;Motociclo con passeggero;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
5039125;8;01/09/2020 00:15:00;Strada Urbana;VIA MARIO LIZZANI;da specificare;;;;f.c. 79;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;;2;0;0;0;12.5708;41.8684;-1;1;Motociclo con passeggero;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;;
5039339;20;01/09/2020 00:30:00;Regionale entro l'abitato;VIA CASSIA;in prossimità;;del civico n.;1152;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;0;12.419;41.979;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
5039411;12;01/09/2020 01:05:00;Regionale;VIA PONTINA;in corrispondenza;;della chilometrica;19;;Fuoriuscita dalla sede stradale;Rettilineo;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.4522;41.7941;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso
5039621;10;01/09/2020 12:15:00;Strada Urbana;VIA CASIGNANA;all'intersezione con;VIA RIACE;VIA RIACE;;;Scontro laterale fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;2;0;0;0;12.6189;41.8086;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
5039621;10;01/09/2020 12:15:00;Strada Urbana;VIA CASIGNANA;all'intersezione con;VIA RIACE;VIA RIACE;;;Scontro laterale fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;2;0;0;0;12.6189;41.8086;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
5039663;9;01/09/2020 13:00:00;Strada Urbana;VIA SOANA;in prossimità;;del civico n.;36;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.5088;41.8808;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5039663;9;01/09/2020 13:00:00;Strada Urbana;VIA SOANA;in prossimità;;del civico n.;36;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.5088;41.8808;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5039711;6;01/09/2020 13:00:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;452;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.5449;41.8788;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5039711;6;01/09/2020 13:00:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;452;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.5449;41.8788;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
