Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
5002327;13;12/08/2020 15:45:00;Strada Urbana;VIA FRANCESCO CILEA;in corrispondenza;;del civico n.;258;;Scontro laterale fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.3752;41.7482;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5002327;13;12/08/2020 15:45:00;Strada Urbana;VIA FRANCESCO CILEA;in corrispondenza;;del civico n.;258;;Scontro laterale fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.3752;41.7482;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5011374;9;01/08/2020 04:00:00;;VIA CENEDA;in corrispondenza;;del civico n.;8;;Veicolo in marcia contro veicolo in sosta;;;;;;;;;;0;0;0;0;;;0;1;Autovettura privata;Allontanatosi;;;;;;;
5011374;9;01/08/2020 04:00:00;;VIA CENEDA;in corrispondenza;;del civico n.;8;;Veicolo in marcia contro veicolo in sosta;;;;;;;;;;0;0;0;0;;;0;2;Autovettura privata;Sosta;;;;;;;
5011378;8;01/08/2020 09:00:00;Strada Urbana;VIA MASSA DI SAN GIULIANO;in corrispondenza;;del civico n.;417;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;2;0;0;2;12.6881;41.9105;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
5011378;8;01/08/2020 09:00:00;Strada Urbana;VIA MASSA DI SAN GIULIANO;in corrispondenza;;del civico n.;417;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;2;0;0;2;12.6881;41.9105;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5011378;8;01/08/2020 09:00:00;Strada Urbana;VIA MASSA DI SAN GIULIANO;in corrispondenza;;del civico n.;417;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;2;0;0;2;12.6881;41.9105;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
5011378;8;01/08/2020 09:00:00;Strada Urbana;VIA MASSA DI SAN GIULIANO;in corrispondenza;;del civico n.;417;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;2;0;0;2;12.6881;41.9105;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5011382;8;01/08/2020 11:30:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1070;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;2;12.592;41.867;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5011382;8;01/08/2020 11:30:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;1070;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;2;12.592;41.867;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
