Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
1788772;2;18/02/2009 16:30;Strada Urbana;VIA DEI GIORDANI;all'intersezione con;VIA DI TRASONE;VIA DI TRASONE;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;1;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesistente
1788772;2;18/02/2009 16:30;Strada Urbana;VIA DEI GIORDANI;all'intersezione con;VIA DI TRASONE;VIA DI TRASONE;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;1;0;0;1;;;-1;2;Autovettura privata;Allontanatosi;Conducente;F;Illeso;0;;Non accertato;Inesistente
1789574;12;01/02/2009 06:30;Strada Urbana;VIA CRISTOFORO COLOMBO;in corrispondenza;;della chilometrica ;13;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;0;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Esploso
1789575;12;01/02/2009 07:55;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;altezza Via Algeria prossimità p.le P.L.Nervi;Ribaltamento senza urto contro ostacolo fisso;Curva a visuale libera;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente
1789575;12;01/02/2009 07:55;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;altezza Via Algeria prossimità p.le P.L.Nervi;Ribaltamento senza urto contro ostacolo fisso;Curva a visuale libera;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;1;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso
1789594;9;01/02/2009 00:30;Strada Urbana;VIA APPIA NUOVA;in corrispondenza;;del civico n. ;42;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;1;0;0;3;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesistente
1789594;9;01/02/2009 00:30;Strada Urbana;VIA APPIA NUOVA;in corrispondenza;;del civico n. ;42;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;1;0;0;3;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
1789594;9;01/02/2009 00:30;Strada Urbana;VIA APPIA NUOVA;in corrispondenza;;del civico n. ;42;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;1;0;0;3;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
1789594;9;01/02/2009 00:30;Strada Urbana;VIA APPIA NUOVA;in corrispondenza;;del civico n. ;42;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;1;0;0;3;;;-1;2;Ciclomotore;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Utilizzato;Inesistente
1789607;1;01/02/2009 01:00;Strada Urbana;VIA MARMORATA;in prossimità;;del palo luce n. ;7;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;In cubetti di porfido;Orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;0;0;0;9;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente
