Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
5303934;9;01/03/2021 10:15:00;;VIA FOLIGNO;all'intersezione con;VIA TERNI;VIA TERNI;;;Scontro frontale/laterale DX fra veicoli in marcia;;;;;;;;;;0;0;0;3;;;0;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
5304159;15;01/03/2021 10:00:00;Strada Urbana;VIA POGGIO VERDE;all'intersezione con;VIA MARINO MAZZACURATI;VIA MARINO MAZZACURATI;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4159;41.8534;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304159;15;01/03/2021 10:00:00;Strada Urbana;VIA POGGIO VERDE;all'intersezione con;VIA MARINO MAZZACURATI;VIA MARINO MAZZACURATI;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4159;41.8534;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5304159;15;01/03/2021 10:00:00;Strada Urbana;VIA POGGIO VERDE;all'intersezione con;VIA MARINO MAZZACURATI;VIA MARINO MAZZACURATI;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4159;41.8534;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5304182;15;01/03/2021 12:25:00;Strada Urbana;VIALE ISACCO NEWTON;da specificare;;;;rampa per Via Alberese;Veicolo in marcia contro ostacolo accidentale;Pendenza;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.4427;41.8481;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5304190;1;01/03/2021 11:50:00;Strada Urbana;PIAZZA DI PORTA S. GIOVANNI;in corrispondenza;;del civico n.;8;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;2;12.5082;41.8864;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
5304190;1;01/03/2021 11:50:00;Strada Urbana;PIAZZA DI PORTA S. GIOVANNI;in corrispondenza;;del civico n.;8;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;2;12.5082;41.8864;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304190;1;01/03/2021 11:50:00;Strada Urbana;PIAZZA DI PORTA S. GIOVANNI;in corrispondenza;;del civico n.;8;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;2;12.5082;41.8864;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
5304249;12;01/03/2021 08:20:00;Strada Urbana;VIALE DI VAL FIORITA;in prossimità;;del palo luce n.;21;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4646;41.8398;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304249;12;01/03/2021 08:20:00;Strada Urbana;VIALE DI VAL FIORITA;in prossimità;;del palo luce n.;21;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4646;41.8398;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5304258;13;01/03/2021 13:25:00;Strada Urbana;VIA DEI PANFILI;all'intersezione con;VIA DEI TRAGHETTI;VIA DEI TRAGHETTI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;4;12.2772;41.7365;0;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304258;13;01/03/2021 13:25:00;Strada Urbana;VIA DEI PANFILI;all'intersezione con;VIA DEI TRAGHETTI;VIA DEI TRAGHETTI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;4;12.2772;41.7365;0;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5304258;13;01/03/2021 13:25:00;Strada Urbana;VIA DEI PANFILI;all'intersezione con;VIA DEI TRAGHETTI;VIA DEI TRAGHETTI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;4;12.2772;41.7365;0;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304258;13;01/03/2021 13:25:00;Strada Urbana;VIA DEI PANFILI;all'intersezione con;VIA DEI TRAGHETTI;VIA DEI TRAGHETTI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;4;12.2772;41.7365;0;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5304346;19;01/03/2021 14:10:00;Strada Urbana;VIA TRIONFALE;in prossimità;;del civico n.;7506;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;2;0;0;1;12.4342;41.9351;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5304346;19;01/03/2021 14:10:00;Strada Urbana;VIA TRIONFALE;in prossimità;;del civico n.;7506;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;2;0;0;1;12.4342;41.9351;-1;2;Ciclomotore;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
5304346;19;01/03/2021 14:10:00;Strada Urbana;VIA TRIONFALE;in prossimità;;del civico n.;7506;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;2;0;0;1;12.4342;41.9351;-1;2;Ciclomotore;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;;
5304405;1;01/03/2021 14:50:00;Strada Urbana;LUNGOTEVERE RAFFAELLO SANZIO;all'intersezione con;VIA COLOMBA ANTONIETTI;VIA COLOMBA ANTONIETTI;;;Tamponamento Multiplo;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;1;0;0;0;12.4719;41.8909;0;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;
5304405;1;01/03/2021 14:50:00;Strada Urbana;LUNGOTEVERE RAFFAELLO SANZIO;all'intersezione con;VIA COLOMBA ANTONIETTI;VIA COLOMBA ANTONIETTI;;;Tamponamento Multiplo;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;1;0;0;0;12.4719;41.8909;0;2;Autovettura privata;Allontanatosi;;;;;;;
5304405;1;01/03/2021 14:50:00;Strada Urbana;LUNGOTEVERE RAFFAELLO SANZIO;all'intersezione con;VIA COLOMBA ANTONIETTI;VIA COLOMBA ANTONIETTI;;;Tamponamento Multiplo;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;1;0;0;0;12.4719;41.8909;0;3;Autovettura privata;Allontanatosi;;;;;;;
5304611;19;01/03/2021 11:00:00;Strada Urbana;VIA ALBERTO ARALDI;all'intersezione con;VIA DI SELVA CANDIDA;VIA DI SELVA CANDIDA;;;Investimento di pedone;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;;1;0;0;1;12.3802;41.9426;-1;;;;Pedone;F;Rimandato;0;NON DECEDUTO;;
5304611;19;01/03/2021 11:00:00;Strada Urbana;VIA ALBERTO ARALDI;all'intersezione con;VIA DI SELVA CANDIDA;VIA DI SELVA CANDIDA;;;Investimento di pedone;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;;1;0;0;1;12.3802;41.9426;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5304647;1;01/03/2021 13:15:00;Strada Urbana;CORSO VITTORIO EMANUELE II;in corrispondenza;;del civico n.;37;;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;2;12.4774;41.8959;0;1;Autovettura di polizia;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304647;1;01/03/2021 13:15:00;Strada Urbana;CORSO VITTORIO EMANUELE II;in corrispondenza;;del civico n.;37;;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;2;12.4774;41.8959;0;1;Autovettura di polizia;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
5304647;1;01/03/2021 13:15:00;Strada Urbana;CORSO VITTORIO EMANUELE II;in corrispondenza;;del civico n.;37;;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;2;12.4774;41.8959;0;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;Non accertato;
5304668;1;01/03/2021 16:40:00;Strada Urbana;VIA BALDASSARRE PERUZZI;in prossimità;;del palo luce n.;1;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;0;12.4858;41.8807;0;1;Autovettura privata;Sosta;;;;;;;
5304668;1;01/03/2021 16:40:00;Strada Urbana;VIA BALDASSARRE PERUZZI;in prossimità;;del palo luce n.;1;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;0;12.4858;41.8807;0;2;Autovettura privata;Sosta;;;;;;;
5304701;13;01/03/2021 17:20:00;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;prossimità km. 17,550;Tamponamento;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4536;41.8089;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5304701;13;01/03/2021 17:20:00;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;prossimità km. 17,550;Tamponamento;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4536;41.8089;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304701;13;01/03/2021 17:20:00;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;prossimità km. 17,550;Tamponamento;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4536;41.8089;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
5304706;13;01/03/2021 15:10:00;Strada Urbana;VIA DEL MARE;da specificare;;;;in prossimità di via di Castel Fusano;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.3033;41.7586;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304706;13;01/03/2021 15:10:00;Strada Urbana;VIA DEL MARE;da specificare;;;;in prossimità di via di Castel Fusano;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.3033;41.7586;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304722;13;01/03/2021 08:17:00;Statale;VIA DELLA GENTE SALINATORIA;all'intersezione con;VIA DEL MARE;VIA DEL MARE;;;Scontro laterale fra veicoli in marcia;Rotatoria;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;;0;0;0;2;12.3035;41.7603;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
5304722;13;01/03/2021 08:17:00;Statale;VIA DELLA GENTE SALINATORIA;all'intersezione con;VIA DEL MARE;VIA DEL MARE;;;Scontro laterale fra veicoli in marcia;Rotatoria;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;;0;0;0;2;12.3035;41.7603;-1;2;Autocarro superiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5304734;13;01/03/2021 07:15:00;Strada Urbana;VIALE DEI ROMAGNOLI;all'intersezione con;VIA DI DRAGONCELLO;VIA DI DRAGONCELLO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;1;0;0;4;12.3499;41.7795;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304734;13;01/03/2021 07:15:00;Strada Urbana;VIALE DEI ROMAGNOLI;all'intersezione con;VIA DI DRAGONCELLO;VIA DI DRAGONCELLO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;1;0;0;4;12.3499;41.7795;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
5304734;13;01/03/2021 07:15:00;Strada Urbana;VIALE DEI ROMAGNOLI;all'intersezione con;VIA DI DRAGONCELLO;VIA DI DRAGONCELLO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;1;0;0;4;12.3499;41.7795;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304734;13;01/03/2021 07:15:00;Strada Urbana;VIALE DEI ROMAGNOLI;all'intersezione con;VIA DI DRAGONCELLO;VIA DI DRAGONCELLO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;1;0;0;4;12.3499;41.7795;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304734;13;01/03/2021 07:15:00;Strada Urbana;VIALE DEI ROMAGNOLI;all'intersezione con;VIA DI DRAGONCELLO;VIA DI DRAGONCELLO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;1;0;0;4;12.3499;41.7795;-1;3;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
5304751;19;01/03/2021 17:30:00;Strada Urbana;VIA MATTIA BATTISTINI;in prossimità;;del civico n.;254;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;0;12.4187;41.9168;-1;1;Autovettura privata;Sosta;;;;;;;
5304751;19;01/03/2021 17:30:00;Strada Urbana;VIA MATTIA BATTISTINI;in prossimità;;del civico n.;254;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;0;12.4187;41.9168;-1;2;Autovettura privata;Allontanatosi;;;;;;;
5304761;10;01/03/2021 16:25:00;Strada Urbana;VIA DELLA STAZIONE DI CIAMPINO;da specificare;;;;all'altezza di Via Casale Agostinelli direzione An;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;1;12.6114;41.8091;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
5304761;10;01/03/2021 16:25:00;Strada Urbana;VIA DELLA STAZIONE DI CIAMPINO;da specificare;;;;all'altezza di Via Casale Agostinelli direzione An;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;1;12.6114;41.8091;-1;2;Motociclo a solo;In marcia / fermata / arresto;;;;;;;
5304989;8;01/03/2021 16:30:00;Strada Urbana;VIA DI PRATAPORCI;in corrispondenza;;del civico n.;13;;Veicolo in marcia contro veicolo fermo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nebbia;Intenso;Buona;;1;0;0;1;12.6852;41.8621;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rifiuta cure immediate;0;NON DECEDUTO;;
5304989;8;01/03/2021 16:30:00;Strada Urbana;VIA DI PRATAPORCI;in corrispondenza;;del civico n.;13;;Veicolo in marcia contro veicolo fermo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nebbia;Intenso;Buona;;1;0;0;1;12.6852;41.8621;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5304995;8;01/03/2021 18:10:00;Strada Urbana;VIA DEI RUDERI DI CASA CALDA;all'intersezione con;VIA CESARE MASSINI;VIA CESARE MASSINI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Normale;Sufficiente;;0;0;0;1;12.5939;41.8746;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5304995;8;01/03/2021 18:10:00;Strada Urbana;VIA DEI RUDERI DI CASA CALDA;all'intersezione con;VIA CESARE MASSINI;VIA CESARE MASSINI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Normale;Sufficiente;;0;0;0;1;12.5939;41.8746;-1;2;Autovettura privata;In marcia / fermata / arresto;;;;;;;
