Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
5637997;12;16/11/2021 19:50:00;Provinciale;VIA ARDEATINA;da specificare;;;;prox Km 18,000 dir Roma (circa 300 mt dopo km 18);Veicolo in marcia che urta buche nella carreggiata;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;1;12.5255;41.8131;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5672285;20;01/11/2021 01:45:00;Strada Urbana;VIA DEI COLLI DELLA FARNESINA;in corrispondenza;;del civico n.;202;;Veicolo in marcia contro veicolo in sosta;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;;1;0;0;0;12.4541;41.9437;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
5672285;20;01/11/2021 01:45:00;Strada Urbana;VIA DEI COLLI DELLA FARNESINA;in corrispondenza;;del civico n.;202;;Veicolo in marcia contro veicolo in sosta;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;;1;0;0;0;12.4541;41.9437;-1;2;Autovettura privata;Sosta;;;;;;;
5672434;1;01/11/2021 01:10:00;Strada Urbana;VIALE MANZONI;da specificare;;;;in corr. via carlo emanuele Iascenzi;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Normale;Sufficiente;;1;0;0;2;12.5079;41.8913;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
5672434;1;01/11/2021 01:10:00;Strada Urbana;VIALE MANZONI;da specificare;;;;in corr. via carlo emanuele Iascenzi;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Normale;Sufficiente;;1;0;0;2;12.5079;41.8913;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5672434;1;01/11/2021 01:10:00;Strada Urbana;VIALE MANZONI;da specificare;;;;in corr. via carlo emanuele Iascenzi;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Normale;Sufficiente;;1;0;0;2;12.5079;41.8913;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Esploso
5672510;1;01/11/2021 05:10:00;Strada Urbana;VIA PRINCIPE AMEDEO;in prossimità;;del civico n.;3/a;;Veicolo in marcia contro veicolo fermo;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;;0;0;0;1;12.4971;41.9004;-1;1;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5672510;1;01/11/2021 05:10:00;Strada Urbana;VIA PRINCIPE AMEDEO;in prossimità;;del civico n.;3/a;;Veicolo in marcia contro veicolo fermo;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;;0;0;0;1;12.4971;41.9004;-1;2;Autovettura privata;In marcia / fermata / arresto;;;;;;;
5672582;1;01/11/2021 11:15:00;Strada Urbana;VIA CARLO ALBERTO;all'intersezione con;VIA DI S. VITO;VIA DI S. VITO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (umidità in atto);In cubetti di porfido;Verticale;Nuvoloso;Normale;Buona;;3;0;0;1;12.5016;41.8961;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;;
5672582;1;01/11/2021 11:15:00;Strada Urbana;VIA CARLO ALBERTO;all'intersezione con;VIA DI S. VITO;VIA DI S. VITO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (umidità in atto);In cubetti di porfido;Verticale;Nuvoloso;Normale;Buona;;3;0;0;1;12.5016;41.8961;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;;
5672582;1;01/11/2021 11:15:00;Strada Urbana;VIA CARLO ALBERTO;all'intersezione con;VIA DI S. VITO;VIA DI S. VITO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (umidità in atto);In cubetti di porfido;Verticale;Nuvoloso;Normale;Buona;;3;0;0;1;12.5016;41.8961;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
5672582;1;01/11/2021 11:15:00;Strada Urbana;VIA CARLO ALBERTO;all'intersezione con;VIA DI S. VITO;VIA DI S. VITO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (umidità in atto);In cubetti di porfido;Verticale;Nuvoloso;Normale;Buona;;3;0;0;1;12.5016;41.8961;-1;2;Autobus urbano;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5672618;1;01/11/2021 04:00:00;Strada Urbana;VIA STATILIA;all'intersezione semaforizzata con;VIA EMANUELE FILIBERTO;VIA EMANUELE FILIBERTO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;;0;0;0;5;12.5117;41.8904;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
5672618;1;01/11/2021 04:00:00;Strada Urbana;VIA STATILIA;all'intersezione semaforizzata con;VIA EMANUELE FILIBERTO;VIA EMANUELE FILIBERTO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;;0;0;0;5;12.5117;41.8904;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
5672618;1;01/11/2021 04:00:00;Strada Urbana;VIA STATILIA;all'intersezione semaforizzata con;VIA EMANUELE FILIBERTO;VIA EMANUELE FILIBERTO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;;0;0;0;5;12.5117;41.8904;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
