Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
5568779;20;01/09/2021 02:30:00;Strada Urbana;VIA ORIOLO ROMANO;in prossimità;;del civico n.;23;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.4567;41.9583;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5568779;20;01/09/2021 02:30:00;Strada Urbana;VIA ORIOLO ROMANO;in prossimità;;del civico n.;23;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.4567;41.9583;-1;2;Autovettura privata;Sosta;;;;;;;
5568798;1;01/09/2021 04:45:00;Strada Urbana;VIA UMBERTO BIANCAMANO;in prossimità;;del civico n.;28;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;;0;0;0;1;12.5103;41.8875;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5568798;1;01/09/2021 04:45:00;Strada Urbana;VIA UMBERTO BIANCAMANO;in prossimità;;del civico n.;28;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;;0;0;0;1;12.5103;41.8875;-1;2;Autovettura privata;Sosta;;;;;;;
5568844;12;01/09/2021 00:30:00;Strada Urbana;VIA ICILIO BACCI;da specificare;;;;fronte civico 9;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.4819;41.8219;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5568844;12;01/09/2021 00:30:00;Strada Urbana;VIA ICILIO BACCI;da specificare;;;;fronte civico 9;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.4819;41.8219;-1;2;Motociclo a solo;Sosta;;;;;;;
5568898;19;01/09/2021 03:00:00;Strada Urbana;VIA RIANO;in corrispondenza;;del civico n.;14;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;;0;0;0;0;12.4694;41.9384;-1;1;Autovettura privata;Sosta;;;;;;;
5568898;19;01/09/2021 03:00:00;Strada Urbana;VIA RIANO;in corrispondenza;;del civico n.;14;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;;0;0;0;0;12.4694;41.9384;-1;2;Autovettura privata;Sosta;;;;;;;
5568898;19;01/09/2021 03:00:00;Strada Urbana;VIA RIANO;in corrispondenza;;del civico n.;14;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;;0;0;0;0;12.4694;41.9384;-1;3;Autovettura privata;Allontanatosi;;;;;;;
5569032;7;01/09/2021 09:25:00;Strada Urbana;VIALE GIORGIO DE CHIRICO;all'intersezione con;VIA COLLATINA;VIA COLLATINA;;;Scontro laterale fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.5849;41.9034;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
