Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
5441798;4;01/06/2021 02:30:00;Strada Urbana;VIA RENATO FUCINI;in prossimità;;del civico n.;6;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;;0;0;0;1;12.5444;41.9534;-1;1;Autobus di linea;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Esente;Inesistente
5441798;4;01/06/2021 02:30:00;Strada Urbana;VIA RENATO FUCINI;in prossimità;;del civico n.;6;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;;0;0;0;1;12.5444;41.9534;-1;2;Autovettura privata;Sosta;;;;;;;
5441798;4;01/06/2021 02:30:00;Strada Urbana;VIA RENATO FUCINI;in prossimità;;del civico n.;6;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;;0;0;0;1;12.5444;41.9534;-1;3;Autovettura privata;Sosta;;;;;;;
5441798;4;01/06/2021 02:30:00;Strada Urbana;VIA RENATO FUCINI;in prossimità;;del civico n.;6;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;;0;0;0;1;12.5444;41.9534;-1;4;Autovettura privata;Sosta;;;;;;;
5441798;4;01/06/2021 02:30:00;Strada Urbana;VIA RENATO FUCINI;in prossimità;;del civico n.;6;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;;0;0;0;1;12.5444;41.9534;-1;5;Autovettura privata;Sosta;;;;;;;
5441798;4;01/06/2021 02:30:00;Strada Urbana;VIA RENATO FUCINI;in prossimità;;del civico n.;6;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;;0;0;0;1;12.5444;41.9534;-1;6;Ciclomotore;Sosta;;;;;;;
5441893;20;01/06/2021 08:05:00;Strada Urbana;VIA CASSIA;all'intersezione semaforizzata con;VIA ANTON GIULIO BRAGAGLIA;VIA ANTON GIULIO BRAGAGLIA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4137;41.9828;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5441893;20;01/06/2021 08:05:00;Strada Urbana;VIA CASSIA;all'intersezione semaforizzata con;VIA ANTON GIULIO BRAGAGLIA;VIA ANTON GIULIO BRAGAGLIA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4137;41.9828;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5442076;6;01/06/2021 09:10:00;Strada Urbana;VIA DI CENTOCELLE;in prossimità;;del civico n.;108;;Veicolo in marcia contro ostacolo fisso;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;1;0;0;0;12.5495;41.8737;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
5442086;19;01/06/2021 09:00:00;Strada Urbana;PIAZZA DELLA BALDUINA;da specificare;;;;area parcheggio centrale f.c. 15;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.4418;41.9196;-1;1;Autovettura privata;Sosta;;;;;;;
5442086;19;01/06/2021 09:00:00;Strada Urbana;PIAZZA DELLA BALDUINA;da specificare;;;;area parcheggio centrale f.c. 15;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.4418;41.9196;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5442161;3;01/06/2021 07:15:00;Strada Urbana;VIA DEL CASTRO LAURENZIANO;all'intersezione semaforizzata con;VIALE DELL'UNIVERSITA';VIALE DELL'UNIVERSITA';;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.5183;41.905;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5442161;3;01/06/2021 07:15:00;Strada Urbana;VIA DEL CASTRO LAURENZIANO;all'intersezione semaforizzata con;VIALE DELL'UNIVERSITA';VIALE DELL'UNIVERSITA';;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.5183;41.905;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5442168;20;01/06/2021 10:40:00;Strada Urbana;VIA DEI DUE PONTI;in prossimità;;del civico n.;188;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4536;41.9655;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5442168;20;01/06/2021 10:40:00;Strada Urbana;VIA DEI DUE PONTI;in prossimità;;del civico n.;188;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4536;41.9655;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5442168;20;01/06/2021 10:40:00;Strada Urbana;VIA DEI DUE PONTI;in prossimità;;del civico n.;188;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4536;41.9655;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5442205;18;01/06/2021 08:45:00;Strada Urbana;VIA PIO IX;all'intersezione con;VIA SILVESTRO II;VIA SILVESTRO II;;;Scontro laterale fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.4234;41.9057;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
5442205;18;01/06/2021 08:45:00;Strada Urbana;VIA PIO IX;all'intersezione con;VIA SILVESTRO II;VIA SILVESTRO II;;;Scontro laterale fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.4234;41.9057;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
