Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
5536929;11;01/08/2021 02:30:00;Strada Urbana;LUNGOMARE AMERIGO VESPUCCI;in prossimità;;del civico n.;54;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;0;12.328;41.7099;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
5537029;1;01/08/2021 04:30:00;Strada Urbana;VIA GIOVANNI BATTISTA BODONI;in corrispondenza;;del civico n.;90;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4734;41.8785;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5537029;1;01/08/2021 04:30:00;Strada Urbana;VIA GIOVANNI BATTISTA BODONI;in corrispondenza;;del civico n.;90;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4734;41.8785;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
5537029;1;01/08/2021 04:30:00;Strada Urbana;VIA GIOVANNI BATTISTA BODONI;in corrispondenza;;del civico n.;90;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4734;41.8785;-1;2;Motociclo a solo;Sosta;;;;;;;
5537029;1;01/08/2021 04:30:00;Strada Urbana;VIA GIOVANNI BATTISTA BODONI;in corrispondenza;;del civico n.;90;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4734;41.8785;-1;3;Motociclo a solo;Sosta;;;;;;;
5537029;1;01/08/2021 04:30:00;Strada Urbana;VIA GIOVANNI BATTISTA BODONI;in corrispondenza;;del civico n.;90;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4734;41.8785;-1;4;Motociclo a solo;Sosta;;;;;;;
5537029;1;01/08/2021 04:30:00;Strada Urbana;VIA GIOVANNI BATTISTA BODONI;in corrispondenza;;del civico n.;90;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4734;41.8785;-1;5;Motociclo a solo;Sosta;;;;;;;
5537154;1;01/08/2021 11:35:00;Strada Urbana;LUNGOTEVERE DEI TEBALDI;da specificare;;;;fronte palo Acea 7;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;;0;0;0;1;12.4691;41.8944;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5537269;10;01/08/2021 00:20:00;Strada Urbana;VIALE BRUNO RIZZIERI;in corrispondenza;;del civico n.;101;;Veicolo in marcia contro veicolo in sosta;Rotatoria;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.5864;41.8525;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Esploso
5537269;10;01/08/2021 00:20:00;Strada Urbana;VIALE BRUNO RIZZIERI;in corrispondenza;;del civico n.;101;;Veicolo in marcia contro veicolo in sosta;Rotatoria;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.5864;41.8525;-1;2;Autovettura privata;Sosta;;;;;;;
5537270;8;01/08/2021 10:00:00;Strada Urbana;VIA DEL TORRACCIO DI TORRENOVA;in corrispondenza;;del civico n.;155;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;;0;0;0;3;12.6221;41.8714;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5537270;8;01/08/2021 10:00:00;Strada Urbana;VIA DEL TORRACCIO DI TORRENOVA;in corrispondenza;;del civico n.;155;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;;0;0;0;3;12.6221;41.8714;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
5537270;8;01/08/2021 10:00:00;Strada Urbana;VIA DEL TORRACCIO DI TORRENOVA;in corrispondenza;;del civico n.;155;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;;0;0;0;3;12.6221;41.8714;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5537290;8;01/08/2021 10:20:00;Strada Urbana;VIA DI TOR BELLA MONACA;da specificare;;;;corsia inversione dir GRA 100mt dopo via Quaglia;Tamponamento;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.6281;41.8764;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5537290;8;01/08/2021 10:20:00;Strada Urbana;VIA DI TOR BELLA MONACA;da specificare;;;;corsia inversione dir GRA 100mt dopo via Quaglia;Tamponamento;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.6281;41.8764;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5537360;18;01/08/2021 18:15:00;Strada Urbana;VIA AURELIA;in corrispondenza;;del civico n.;338;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;;0;0;0;2;12.4341;41.8975;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5537360;18;01/08/2021 18:15:00;Strada Urbana;VIA AURELIA;in corrispondenza;;del civico n.;338;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;;0;0;0;2;12.4341;41.8975;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
