Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
1748466;2;01/01/2008 04:00;Strada Urbana;VIA ANTONIO BERTOLONI;all'intersezione semaforizzata con;PIAZZA PITAGORA;PIAZZA PITAGORA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;4;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
1748466;2;01/01/2008 04:00;Strada Urbana;VIA ANTONIO BERTOLONI;all'intersezione semaforizzata con;PIAZZA PITAGORA;PIAZZA PITAGORA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;4;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Esploso
1748466;2;01/01/2008 04:00;Strada Urbana;VIA ANTONIO BERTOLONI;all'intersezione semaforizzata con;PIAZZA PITAGORA;PIAZZA PITAGORA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;4;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente
1748466;2;01/01/2008 04:00;Strada Urbana;VIA ANTONIO BERTOLONI;all'intersezione semaforizzata con;PIAZZA PITAGORA;PIAZZA PITAGORA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;4;;;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesistente
1748470;20;01/01/2008 02:20;Strada Urbana;VIA CASSIA;in prossimità;;del civico n. ;2040;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Insufficiente;Inesistente;0;0;0;8;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Esploso
1748470;20;01/01/2008 02:20;Strada Urbana;VIA CASSIA;in prossimità;;del civico n. ;2040;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Insufficiente;Inesistente;0;0;0;8;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso
1748470;20;01/01/2008 02:20;Strada Urbana;VIA CASSIA;in prossimità;;del civico n. ;2040;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Insufficiente;Inesistente;0;0;0;8;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Utilizzato;Inesploso
1748470;20;01/01/2008 02:20;Strada Urbana;VIA CASSIA;in prossimità;;del civico n. ;2040;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Insufficiente;Inesistente;0;0;0;8;;;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso
1748470;20;01/01/2008 02:20;Strada Urbana;VIA CASSIA;in prossimità;;del civico n. ;2040;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Insufficiente;Inesistente;0;0;0;8;;;-1;3;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Utilizzato;Inesploso
1748470;20;01/01/2008 02:20;Strada Urbana;VIA CASSIA;in prossimità;;del civico n. ;2040;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Insufficiente;Inesistente;0;0;0;8;;;-1;4;Autovettura privata;Sosta;Passeggero;M;Illeso;0;;Non accertato;Inesploso
