Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
1665093;2;01/01/2006 01:00;Strada Urbana;VIA FOGLIANO;all'intersezione con;VIA ANAPO;VIA ANAPO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale;Pioggia in atto;Scarso;Buona;Sufficiente;1;0;0;5;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
1665093;2;01/01/2006 01:00;Strada Urbana;VIA FOGLIANO;all'intersezione con;VIA ANAPO;VIA ANAPO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale;Pioggia in atto;Scarso;Buona;Sufficiente;1;0;0;5;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
1665093;2;01/01/2006 01:00;Strada Urbana;VIA FOGLIANO;all'intersezione con;VIA ANAPO;VIA ANAPO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale;Pioggia in atto;Scarso;Buona;Sufficiente;1;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Esploso
1665093;2;01/01/2006 01:00;Strada Urbana;VIA FOGLIANO;all'intersezione con;VIA ANAPO;VIA ANAPO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale;Pioggia in atto;Scarso;Buona;Sufficiente;1;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Esploso
1665093;2;01/01/2006 01:00;Strada Urbana;VIA FOGLIANO;all'intersezione con;VIA ANAPO;VIA ANAPO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale;Pioggia in atto;Scarso;Buona;Sufficiente;1;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
1665093;2;01/01/2006 01:00;Strada Urbana;VIA FOGLIANO;all'intersezione con;VIA ANAPO;VIA ANAPO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale;Pioggia in atto;Scarso;Buona;Sufficiente;1;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente
1665109;20;01/01/2006 02:10;Strada Urbana;VIA DEL FORO ITALICO;all'intersezione con;VIALE DELLA MOSCHEA;VIALE DELLA MOSCHEA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;0;0;0;4;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
1665109;20;01/01/2006 02:10;Strada Urbana;VIA DEL FORO ITALICO;all'intersezione con;VIALE DELLA MOSCHEA;VIALE DELLA MOSCHEA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;0;0;0;4;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
1665109;20;01/01/2006 02:10;Strada Urbana;VIA DEL FORO ITALICO;all'intersezione con;VIALE DELLA MOSCHEA;VIALE DELLA MOSCHEA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;0;0;0;4;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
1665109;20;01/01/2006 02:10;Strada Urbana;VIA DEL FORO ITALICO;all'intersezione con;VIALE DELLA MOSCHEA;VIALE DELLA MOSCHEA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;0;0;0;4;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
1665110;20;01/01/2006 06:45;Strada Urbana;LUNGOTEVERE MARESCIALLO DIAZ;all'intersezione semaforizzata con;LARGO MARESCIALLO DIAZ;LARGO MARESCIALLO DIAZ;;;Veicolo in marcia contro ostacolo fisso;Intersezione semaforizzata;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;0;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Esploso
1665111;20;01/01/2006 12:00;Strada Urbana;VIA DI S. CORNELIA;da specificare;;;;In prossimità del fronte palo luce Acea 122;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Orizzontale;Pioggia in atto;Scarso;Buona;Ore Diurne;0;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
1665119;8;01/01/2006 03:40;Provinciale entro l'abitato;VIA COLLATINA;da specificare;;;;ALTEZZA EX PASSAGGIO  LIVELLO FERROVIA ROMA-AQUILA;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Assente;Pioggia in atto;Scarso;Insufficiente;Inesistente;4;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
1665119;8;01/01/2006 03:40;Provinciale entro l'abitato;VIA COLLATINA;da specificare;;;;ALTEZZA EX PASSAGGIO  LIVELLO FERROVIA ROMA-AQUILA;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Assente;Pioggia in atto;Scarso;Insufficiente;Inesistente;4;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
1665119;8;01/01/2006 03:40;Provinciale entro l'abitato;VIA COLLATINA;da specificare;;;;ALTEZZA EX PASSAGGIO  LIVELLO FERROVIA ROMA-AQUILA;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Assente;Pioggia in atto;Scarso;Insufficiente;Inesistente;4;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Esploso
1665119;8;01/01/2006 03:40;Provinciale entro l'abitato;VIA COLLATINA;da specificare;;;;ALTEZZA EX PASSAGGIO  LIVELLO FERROVIA ROMA-AQUILA;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Assente;Pioggia in atto;Scarso;Insufficiente;Inesistente;4;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
1665119;8;01/01/2006 03:40;Provinciale entro l'abitato;VIA COLLATINA;da specificare;;;;ALTEZZA EX PASSAGGIO  LIVELLO FERROVIA ROMA-AQUILA;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Assente;Pioggia in atto;Scarso;Insufficiente;Inesistente;4;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente
1665119;8;01/01/2006 03:40;Provinciale entro l'abitato;VIA COLLATINA;da specificare;;;;ALTEZZA EX PASSAGGIO  LIVELLO FERROVIA ROMA-AQUILA;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Assente;Pioggia in atto;Scarso;Insufficiente;Inesistente;4;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente
1665120;8;01/01/2006 08:10;Strada Urbana;VIA COLLATINA;da specificare;;;;80 MT DA VIA DI SALONE;Scontro laterale fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Bagnato (brina);Asfaltata;Orizzontale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;1;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente
1665120;8;01/01/2006 08:10;Strada Urbana;VIA COLLATINA;da specificare;;;;80 MT DA VIA DI SALONE;Scontro laterale fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Bagnato (brina);Asfaltata;Orizzontale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;1;0;0;1;;;-1;2;Autobus urbano;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
1665121;8;01/01/2006 15:00;Strada Urbana;VIA MESORACA;da specificare;;;;NEI PRESSI DI VIA BORGHESIANA;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Strada pavimentata dissestata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;2;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente
1665121;8;01/01/2006 15:00;Strada Urbana;VIA MESORACA;da specificare;;;;NEI PRESSI DI VIA BORGHESIANA;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Strada pavimentata dissestata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;2;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente
1665121;8;01/01/2006 15:00;Strada Urbana;VIA MESORACA;da specificare;;;;NEI PRESSI DI VIA BORGHESIANA;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Strada pavimentata dissestata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;2;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
1665121;8;01/01/2006 15:00;Strada Urbana;VIA MESORACA;da specificare;;;;NEI PRESSI DI VIA BORGHESIANA;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Strada pavimentata dissestata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;2;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente
1665122;8;01/01/2006 17:00;Strada Urbana;VIA DEL PONTE DI NONA;da specificare;;;;altezza via LUIGI GASTINELLI;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Verticale;Pioggia in atto;Normale;Insufficiente;Inesistente;0;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
1665123;8;01/01/2006 17:00;Strada Urbana;VIA DI TOR BELLA MONACA;da specificare;;;;prossimità svincolo Torrenova;Veicolo in marcia contro ostacolo accidentale;Curva a visuale libera;Due carreggiate;Bagnato (pioggia);Con buche;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Sufficiente;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesistente
1665123;8;01/01/2006 17:00;Strada Urbana;VIA DI TOR BELLA MONACA;da specificare;;;;prossimità svincolo Torrenova;Veicolo in marcia contro ostacolo accidentale;Curva a visuale libera;Due carreggiate;Bagnato (pioggia);Con buche;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Sufficiente;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
1665124;8;01/01/2006 19:00;Strada Urbana;VIA DEL PONTE DI NONA;da specificare;;;;altezza via Gastinelli;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Verticale ed orizzontale;Pioggia in atto;Scarso;Sufficiente;Sufficiente;0;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente
