Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
4086259;5;15/12/2018 13:15:00;Strada Urbana;VIA TIBURTINA;in prossimità;;del civico n.;1227;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;12.6036;41.9338;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
4086259;5;15/12/2018 13:15:00;Strada Urbana;VIA TIBURTINA;in prossimità;;del civico n.;1227;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;12.6036;41.9338;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
4086259;5;15/12/2018 13:15:00;Strada Urbana;VIA TIBURTINA;in prossimità;;del civico n.;1227;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;12.6036;41.9338;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4086259;5;15/12/2018 13:15:00;Strada Urbana;VIA TIBURTINA;in prossimità;;del civico n.;1227;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;12.6036;41.9338;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
4086259;5;15/12/2018 13:15:00;Strada Urbana;VIA TIBURTINA;in prossimità;;del civico n.;1227;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;12.6036;41.9338;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
4115349;6;01/12/2018 01:45:00;Strada Urbana;VIA PRENESTINA;da specificare;;;;altezza Via Muraccio di Rischiaro;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Sufficiente;Sufficiente;1;0;0;1;12.6067;41.8938;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;;
4115349;6;01/12/2018 01:45:00;Strada Urbana;VIA PRENESTINA;da specificare;;;;altezza Via Muraccio di Rischiaro;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Sufficiente;Sufficiente;1;0;0;1;12.6067;41.8938;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4115434;1;01/12/2018 03:15:00;Strada Urbana;LUNGOTEVERE DEI TEBALDI;all'intersezione semaforizzata con;PONTE GIUSEPPE MAZZINI;PONTE GIUSEPPE MAZZINI;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;4;0;0;2;12.4665;41.8964;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Esploso
4115434;1;01/12/2018 03:15:00;Strada Urbana;LUNGOTEVERE DEI TEBALDI;all'intersezione semaforizzata con;PONTE GIUSEPPE MAZZINI;PONTE GIUSEPPE MAZZINI;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;4;0;0;2;12.4665;41.8964;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Esploso
4115434;1;01/12/2018 03:15:00;Strada Urbana;LUNGOTEVERE DEI TEBALDI;all'intersezione semaforizzata con;PONTE GIUSEPPE MAZZINI;PONTE GIUSEPPE MAZZINI;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;4;0;0;2;12.4665;41.8964;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;Non accertato;Esploso
